order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,total_amount
1654,322,2025-08-21,pending,783 Evelyn Cliffs,Cervantesshire,PR,89684,3085.16
1655,322,2025-06-03,delivered,0745 Moore Island Suite 703,South Cory,ND,84238,3446.85
1656,322,2025-05-29,pending,8750 Elizabeth Bypass Suite 520,Richardshire,PW,06660,1252.02
1657,322,2025-10-23,cancelled,3906 Gillespie Glen Suite 739,North Edward,SC,33976,4573.12
1658,322,2025-09-29,cancelled,73197 Regina Shoal Apt. 112,Port Jamesfurt,NM,24068,5020.43
1659,323,2025-07-08,shipped,694 Patricia Corner,Perrychester,KY,63863,887.74
1660,323,2024-12-08,cancelled,9352 Peterson Lakes,Lake Jasmine,ND,33002,57.39
1661,323,2024-12-24,shipped,01618 Gregory Isle,New Sarah,AR,65026,1969.16
1662,324,2025-03-07,delivered,664 Stacy Plaza,Johnsonport,FL,73405,4349.07
1663,325,2025-10-11,delivered,67232 Reyes Streets,Valeriefort,DE,05499,2349.77
1664,325,2025-04-09,cancelled,0673 Velez Pines,North Jonathan,ND,15951,2987.99
1665,325,2024-11-28,shipped,2908 Ruiz Valleys,Lake Danielville,NH,08490,1932.35
1666,325,2025-08-25,cancelled,4765 Gibson Lakes Suite 903,South Courtney,VI,95951,963.6
1667,325,2025-03-17,cancelled,9109 Julia Orchard Suite 865,East Kelli,ND,01085,1971.04
1668,325,2025-03-05,pending,34304 Anthony Mountain Apt. 002,Bentonmouth,MI,44744,730.8
1669,325,2025-02-22,processing,3964 Stacy Fords Apt. 511,Nashberg,GU,83686,3482.78
1670,325,2025-01-30,pending,58217 Tina Fork,Port Anthony,WI,07438,996.2
1671,326,2025-09-12,shipped,088 Gilmore Common Apt. 258,West Kevinbury,AR,52642,2642.25
1672,326,2025-03-16,shipped,2112 Rodriguez Lodge Apt. 098,Port Donnamouth,MT,56719,5902.15
1673,326,2025-02-11,cancelled,15267 Maria Mission Apt. 107,South Amandahaven,SD,57274,1728.12
1674,326,2025-02-27,shipped,414 Mercado Keys Suite 689,Jamesmouth,LA,24845,3739.36
1675,326,2025-03-26,processing,7768 Love Valleys,Lake Maria,MN,12092,3043.71
1676,326,2025-04-12,processing,32370 Joseph Stream Apt. 950,Flynnland,MI,84928,1607.45
1677,327,2025-09-07,cancelled,963 Jeffrey Run,Tonyfort,FL,44644,2417.69
1678,327,2025-08-18,delivered,15953 Linda Parkways Suite 162,South Jacobhaven,CO,42563,1040.54
1679,327,2025-08-19,cancelled,0309 Michael Corner Apt. 434,South John,NE,69634,3596.31
1680,327,2024-12-06,pending,9347 Kenneth Squares Suite 167,Thomasside,NM,98174,1032.78
1681,327,2025-03-05,pending,96474 Carrie Flats,South Allison,VA,40063,3498.87
1682,327,2025-06-03,pending,92951 Powers Points Apt. 845,Aliciaberg,MS,18832,4676.85
1683,327,2025-05-02,processing,31258 David Trafficway Suite 663,Adrianville,RI,58477,1195.21
1684,327,2025-10-15,shipped,7652 Kevin Vista Suite 851,Watkinsland,NJ,49090,2771.51
1685,327,2024-12-11,delivered,35284 Green Motorway Apt. 500,Lindamouth,KS,90016,1582.33
1686,328,2025-03-22,delivered,6648 Holmes Crescent,New Elizabeth,DE,23936,3658.71
1687,328,2025-05-09,processing,78335 Fernandez Route Apt. 452,Margaretside,ND,16058,5231.11
1688,328,2025-04-12,cancelled,353 Rodriguez Manors,Larryville,AS,34848,3564.52
1689,328,2024-12-21,cancelled,910 Kelly Trail,Linshire,SD,87068,9363.12
1690,328,2025-08-04,processing,298 Shelia Island,Juantown,TX,13483,292.32
1691,328,2025-01-04,shipped,1277 Robin Lights Suite 390,Lake Shannonview,NM,75201,3093.48
1692,328,2025-11-01,cancelled,80308 Garrett Roads Apt. 641,Nguyenport,AZ,20758,3150.57
1693,328,2025-08-09,shipped,6452 Bowman Point,Burchhaven,AL,22599,2883.98
1694,329,2025-02-13,delivered,6260 Angela Lakes Apt. 188,North Hollytown,AL,44040,2298.3
1695,329,2025-11-08,cancelled,8286 Soto Turnpike,North Rebekah,ID,01822,3591.11
1696,330,2025-05-08,cancelled,81692 Jamie Station,Grayfurt,GA,15292,1234.92
1697,330,2025-04-04,shipped,51980 Smith Tunnel Apt. 729,Port Lori,PA,40904,3984.19
1698,330,2025-10-08,cancelled,863 Medina Walk,West Brandy,VT,51677,1237.64
1699,330,2025-01-29,cancelled,495 Lynch Center Apt. 335,Melindahaven,MI,60209,2533.62
1700,331,2025-10-07,delivered,346 Deborah Via,South Christophertown,MI,42598,704.18
1701,331,2025-11-01,cancelled,3029 Miller Stravenue Apt. 941,Mcdonaldmouth,SC,86830,4467.9
1702,331,2025-01-12,shipped,79891 Murphy Greens,Port Chadville,NJ,82595,2058.87
1703,331,2025-01-14,delivered,8487 Matthews Canyon Apt. 926,New Rhonda,NC,52645,1612.01
1704,331,2025-03-27,pending,2008 Michael Unions,North Ashleyfort,LA,28068,4078.65
1705,331,2025-09-05,shipped,5292 Cooper Viaduct Suite 680,Rogertown,AL,14124,981.3
1706,331,2025-03-24,shipped,36242 Oliver Springs,Kristenton,AL,18250,750.97
1707,331,2025-11-01,pending,90672 Benson Tunnel Suite 095,Norrisburgh,MP,38153,803.94
1708,332,2025-06-07,cancelled,4763 Sherry Place Apt. 572,New Codyton,AZ,94363,1316.34
1709,332,2025-08-08,shipped,47418 Lori Trail Apt. 022,North Leslie,VI,74382,5757.8
1710,332,2025-05-17,pending,3368 Sarah Vista Suite 657,Jessicastad,DC,43998,3333.31
1711,332,2025-05-29,cancelled,568 Johnson Meadow Suite 487,Lake Richard,VI,67367,2549.89
1712,332,2025-05-15,delivered,00025 Green Row,Matthewbury,IA,37950,3757.54
1713,332,2025-05-04,shipped,94844 Smith Viaduct Apt. 450,Elizabethfurt,IL,26168,2152.96
1714,333,2025-05-19,cancelled,9511 Brittany Rue,East Amandamouth,PR,48207,1877.63
1715,333,2025-07-25,cancelled,9422 Elizabeth Gateway Apt. 419,Boonemouth,VA,11920,3180.23
1716,333,2024-12-14,processing,67743 Williams Greens,Port Brittanymouth,PA,20849,4493.9
1717,333,2025-05-02,pending,3694 King Rapids,Lake Kevin,NJ,51676,5535.4
1718,333,2025-08-10,cancelled,861 Welch Course,Trujillofurt,ME,95813,323.09
1719,333,2025-03-15,delivered,431 Walters Estates,Lake Sergioshire,WA,05256,2302.61
1720,333,2025-07-19,processing,3126 Mitchell Square,Evansberg,PW,82842,3006.82
1721,333,2025-09-19,cancelled,9587 Berry Landing Apt. 268,East Austinhaven,IA,59617,345.46
1722,333,2025-10-15,cancelled,83594 George Freeway,Markburgh,ID,23627,1625.0
1723,333,2025-09-23,delivered,802 Bailey Villages Suite 116,Port Holly,KY,27719,2679.42
1724,334,2025-03-22,processing,9286 Dennis Squares,East Jamiemouth,KS,83593,3693.5
1725,334,2025-10-29,pending,81060 Hughes Village,Joshuaborough,KY,89593,2959.34
1726,335,2025-04-23,pending,63356 Jones Lodge,New Linda,TN,65423,2824.81
1727,335,2024-11-27,processing,2151 Gregory Stream,West Melissa,CT,62740,2803.2
1728,335,2025-01-02,pending,685 Jose Summit,Amandaburgh,MS,07223,1340.63
1729,335,2025-07-17,delivered,354 Hernandez Extension,Austinmouth,VA,47712,973.66
1730,335,2025-09-20,shipped,61139 Adam Lakes,South Michael,SC,22144,4387.29
1731,335,2025-01-28,delivered,87056 Jeffery Lakes Suite 638,Brittanyland,NC,20665,1407.62
1732,335,2025-06-17,processing,99748 Riley Canyon Apt. 557,Port Michelle,ID,69264,3296.57
1733,335,2024-11-14,delivered,266 Becky Heights Apt. 447,Anthonymouth,AS,41740,2733.09
1734,335,2024-11-19,processing,6558 Debbie Islands Suite 972,East Gary,HI,06023,1602.07
1735,336,2025-02-18,cancelled,06319 Michelle Views,Phelpsfort,MP,13703,2891.98
1736,336,2025-08-26,cancelled,3591 Megan Stravenue,Port Brandon,MP,20684,873.5
1737,336,2025-06-13,delivered,22328 Shelton Trace Apt. 402,Sarahport,DC,19590,1311.14
1738,336,2025-02-22,pending,43023 Kim Centers,North Colinberg,NV,69500,5262.97
1739,336,2025-11-12,processing,243 Brown Radial,Bradleybury,MA,30680,5607.95
1740,336,2025-09-03,cancelled,561 Bright Ferry,Patriciahaven,KY,53965,3109.7
1741,337,2025-08-25,cancelled,4089 Ellis Lake Apt. 614,New Jaimemouth,AZ,78805,2847.2
1742,337,2024-12-03,shipped,36027 Renee Stravenue Suite 672,Jonesborough,NE,25013,4931.94
1743,337,2025-06-29,delivered,5989 Zimmerman Way,Gonzalezburgh,UT,39917,2120.75
1744,338,2025-01-27,delivered,46292 Jacob Estates,East Alexa,WY,11342,3408.63
1745,338,2025-01-28,shipped,23590 Thomas Springs Apt. 940,West Kevinburgh,ME,44854,2937.93
1746,338,2025-11-07,processing,92456 Leonard Pike,New Jasmin,MH,91902,1197.36
1747,338,2025-07-21,delivered,46293 Dawn Mount Suite 153,Angelabury,IL,94306,1702.91
1748,338,2025-06-03,cancelled,959 Jessica Valley Apt. 530,Matthewfort,MN,75262,3750.6
1749,338,2025-03-27,shipped,257 Jeffrey Streets,North Adam,AL,73843,1268.25
1750,338,2025-04-25,cancelled,694 Long Motorway,Stevenstad,GA,97907,1617.36
1751,338,2025-07-11,shipped,8356 Williams Route,Duncanberg,NH,87085,1500.16
1752,339,2024-11-13,shipped,2541 Julie Circle,Michaelchester,HI,86136,2019.41
1753,339,2025-03-10,cancelled,66768 Kristi Port,Stephaniemouth,OK,53230,2239.95
1754,339,2025-03-10,delivered,33642 Kirby Islands Apt. 206,Josephbury,DC,53975,1737.48
1755,339,2025-07-17,processing,3403 Jones Drive,Jamesville,AZ,80284,3699.1
1756,339,2024-12-08,processing,683 Christine Street Suite 312,West Frank,VI,53172,2378.67
1757,339,2025-02-28,shipped,7870 Gonzales Road Suite 442,Burtonbury,AZ,61669,2629.86
1758,339,2025-07-26,cancelled,8101 Daniel Hill,Alexandratown,MN,51845,496.28
1759,339,2025-07-06,shipped,11874 Anthony Glens Apt. 007,Lake James,CA,96441,4391.41
1760,339,2025-10-05,processing,204 Allen Mall Suite 041,North Brian,AZ,88482,232.32
1761,339,2025-10-08,shipped,310 Wood Branch Apt. 158,Dunnton,MS,54929,2619.9
1762,340,2024-11-18,processing,5141 Boyd Key Apt. 560,Davidberg,NH,62646,2293.03
1763,340,2024-12-03,delivered,53861 Tami Crossing,North Rebeccachester,HI,95516,1479.06
1764,340,2025-05-14,shipped,3593 Rodriguez Lock,Lake Melodymouth,AL,83312,205.71
1765,340,2025-02-19,delivered,55310 Gonzalez Club Apt. 207,West Jessica,ND,85429,3219.7
1766,341,2025-03-11,cancelled,240 Ball Bypass Suite 925,Port Jimmy,AZ,13494,781.82
1767,341,2025-08-01,shipped,993 Marissa Ramp,Port Janetview,WI,08223,92.0
1768,341,2024-11-22,shipped,97192 Zachary Mission,Jessicamouth,VT,77985,3258.56
1769,341,2025-10-14,pending,254 Kenneth Isle Apt. 266,Deannafort,IA,70302,439.42
1770,341,2025-11-11,cancelled,966 Dunn Wells Apt. 051,New Danielle,DC,92099,2372.44
1771,342,2025-10-19,cancelled,43067 Jimenez Path Apt. 677,North Trevorhaven,UT,18163,4046.06
1772,342,2025-02-18,delivered,935 Jennifer Wall,East Julia,CT,47092,3992.77
1773,342,2025-05-08,delivered,82366 Maria Loaf,North Christopher,GU,20296,3047.74
1774,342,2025-06-29,shipped,126 Brown Springs Suite 961,Port Tamaraside,KY,00716,4601.89
1775,342,2025-08-01,processing,092 Myers Orchard,Port Robert,WI,69789,2108.94
1776,342,2025-04-24,shipped,39950 Myers Lodge,Pattersonmouth,MI,03096,4161.92
1777,342,2025-06-05,pending,050 Amy Cape,Garrettburgh,MN,06786,1439.0
1778,342,2025-08-08,shipped,5644 Brenda Summit,Kimberlyberg,KS,28181,3639.24
1779,342,2025-04-24,pending,0502 Scott Course,Port Crystalville,WA,41198,1511.72
1780,342,2025-07-08,shipped,7849 Joel Villages,South Scottshire,MP,91666,611.32
1781,343,2024-12-19,shipped,6755 Tanya Shores,West Jacobfort,MA,84608,4234.91
1782,343,2025-10-17,delivered,157 Newman Shores,East Christine,AR,94373,1277.46
1783,343,2025-06-10,processing,603 Jason Park,Angelamouth,PR,47695,6458.24
1784,343,2025-10-21,processing,5351 Wright Shore Suite 439,South Aaron,CT,22885,1745.8
1785,343,2024-12-05,cancelled,003 Fernandez Walks Apt. 103,Port Michelle,NY,20453,1402.53
1786,343,2025-10-07,shipped,1609 Barbara Key,Padillaside,AS,46841,1069.84
1787,343,2024-12-27,cancelled,1907 Green Grove Apt. 439,Juliefurt,VT,10317,2996.52
1788,344,2025-04-30,processing,27726 Andrew Grove,East Jennifertown,WA,24104,732.12
1789,344,2025-06-04,pending,5592 Jasmine Radial Suite 688,Leachshire,MH,28972,5165.57
1790,344,2025-10-09,cancelled,974 Lee Rest,New Bradbury,ND,39040,1078.64
1791,344,2025-06-17,cancelled,1444 Jessica Vista Apt. 736,New Tanyaton,NY,43661,1150.08
1792,345,2025-05-02,processing,79476 Daniel Stravenue Apt. 429,North Ericshire,GA,84686,2064.18
1793,345,2025-05-21,pending,34615 Kristine Estate Apt. 676,Port Alexandrachester,AZ,12117,1177.46
1794,345,2024-11-20,cancelled,5897 Janice Curve Suite 658,Port Barbara,OH,43708,2153.5
1795,346,2025-02-18,processing,445 Hannah Ports,Leeborough,WA,33761,2022.35
1796,346,2025-04-08,pending,081 Phillips Pines Suite 029,Leonbury,HI,90590,3478.63
1797,346,2025-06-16,pending,53070 Mcclain Union,New Bradport,VT,69557,3758.8
1798,347,2025-08-10,shipped,601 Brown Station Apt. 345,East Catherineberg,PA,85120,3544.78
1799,347,2025-08-28,delivered,4183 Kimberly Points Apt. 474,West Andrew,AS,40938,2395.15
1800,347,2025-02-07,pending,39500 Romero Mission,Camachomouth,AL,05031,363.83
1801,347,2025-09-10,processing,57603 Garrison Fords Apt. 614,West Thomas,CO,47200,1247.95
1802,347,2025-09-05,pending,3295 Perry Circles,Williamburgh,UT,35159,2579.17
1803,347,2025-07-24,cancelled,4851 Rose Square,Maldonadofort,NJ,27104,3551.23
1804,348,2024-12-06,delivered,46017 Cannon Ranch Suite 400,Port Jessicaberg,MD,54544,3085.7
1805,348,2025-08-02,delivered,596 Sean Gateway,Woodsfurt,MA,34672,238.74
1806,349,2024-11-13,processing,47145 Norma Mission,Donnatown,WI,17240,196.26
1807,349,2025-06-07,shipped,5652 Robin Lane,Coxburgh,NH,48975,1350.14
1808,349,2025-09-04,shipped,4034 Cassidy Lake Suite 536,Courtneyburgh,HI,90395,603.47
1809,349,2024-12-02,shipped,0544 Glenn Knolls Apt. 901,Cruzburgh,MP,58995,1779.18
1810,349,2024-12-07,pending,88528 Brown Wells Suite 834,Jeffreyberg,GU,76916,323.09
1811,349,2025-07-11,pending,385 Nelson Vista Apt. 402,Loriside,WV,01472,120.16
1812,349,2025-03-10,cancelled,869 Amber Mission Suite 342,Martinmouth,AS,61495,48.61
1813,350,2024-12-23,cancelled,7873 Casey Plain,West Pamelaville,MP,53409,1293.28
1814,350,2025-01-12,pending,736 Kirk Freeway,Gonzalezport,AK,92080,1400.98
1815,350,2025-07-19,processing,91666 Roger Inlet,Williamsonside,NC,95263,1806.84
1816,351,2025-06-25,processing,6218 Henry Mountain Apt. 247,Pearsonside,NE,58167,574.55
1817,351,2024-11-29,pending,67148 Stevens Divide Suite 785,East Sue,FL,78836,1719.43
1818,351,2025-05-27,delivered,93413 Allen Junctions,Davidport,NJ,99606,4023.0
1819,351,2024-12-20,delivered,5822 Angela Views,Christopherland,WY,79624,3620.41
1820,351,2024-11-13,processing,67769 Margaret Crescent Apt. 164,Johnborough,ID,52962,1862.27
1821,351,2025-10-24,shipped,55035 John Street Apt. 101,West Stacy,UT,53388,2875.43
1822,354,2025-05-07,cancelled,149 Sweeney Track Suite 703,Lake Lindatown,MN,56677,3276.54
1823,354,2025-06-07,cancelled,8320 Rachel Unions,West Kristopher,MS,25794,4197.71
1824,354,2025-09-14,pending,9883 Mason Freeway Suite 444,North Dorothyborough,WV,17840,3123.3
1825,354,2025-09-13,shipped,3920 Hoover Tunnel Apt. 429,Dylanberg,WV,10510,2693.64
1826,355,2024-12-17,delivered,7435 Ryan Shore,Weaverburgh,AR,75978,3233.82
1827,355,2025-06-25,cancelled,721 Devon Brook,New Edward,OR,81135,1222.06
1828,355,2025-05-28,cancelled,901 Oneal Tunnel,Christyport,NM,56312,781.85
1829,355,2024-12-13,delivered,068 Stephanie Camp Suite 005,Mollyhaven,AK,10887,4617.49
1830,356,2025-09-21,cancelled,43360 Snyder Flat,North Jill,CT,16192,1924.35
1831,356,2025-11-01,delivered,9599 Becky Trace Suite 919,Kirbyton,PA,09212,2967.42
1832,357,2025-02-12,processing,1765 Andrew Ville Suite 948,Port Raymond,MH,75214,4212.8
1833,357,2024-11-23,pending,8011 English View,Lake Robert,RI,50963,914.38
1834,357,2025-03-06,shipped,453 Jacobson Park,East Brian,PR,76967,4725.91
1835,357,2025-04-22,processing,53530 Robinson Underpass,Tammyburgh,ME,89257,3107.06
1836,358,2025-06-18,shipped,9704 Hill Squares,Marcusville,TX,53522,5829.81
1837,358,2025-06-22,processing,40574 Christopher Route,West James,CT,82652,5182.41
1838,358,2024-11-13,pending,916 Jimenez Spur,New Michellestad,FL,10004,5535.64
1839,358,2025-05-29,shipped,868 Jose Field Suite 290,Port Zacharyhaven,OR,19234,1028.16
1840,358,2025-03-19,shipped,8398 James Burg Apt. 773,East Brettside,WY,73241,1858.48
1841,358,2025-04-21,cancelled,530 King Mount Apt. 340,Heatherville,KY,02369,1075.5
1842,358,2025-03-17,processing,181 Jennifer Station,Joneston,AL,05377,5560.88
1843,359,2025-02-28,cancelled,1234 Alan Stream Suite 525,Nicoleshire,MS,19651,2619.78
1844,359,2025-03-18,delivered,1441 Elizabeth Stravenue Suite 010,Lake David,MA,19591,2147.49
1845,360,2025-06-29,cancelled,76111 Robertson Fort Apt. 409,Bradyberg,TX,54414,375.04
1846,360,2025-09-24,shipped,16694 Sabrina Vista,North Chaseburgh,VT,27637,3063.06
1847,360,2025-02-06,pending,67965 Garrett Loaf,Bullockburgh,IN,72374,5539.96
1848,360,2025-08-22,delivered,8414 Kyle Lock,East Laurie,AK,98800,1113.92
1849,360,2025-05-21,pending,905 William Wall Apt. 595,New Kathrynview,GA,69275,73.8
1850,360,2025-07-19,processing,8362 Cisneros Overpass,North Anthony,NY,64786,4264.12
1851,361,2025-01-23,delivered,1059 Sabrina Keys Suite 981,Matthewland,OH,41393,3077.51
1852,361,2025-07-01,shipped,529 Scott Road Suite 221,Gonzalezside,ME,19054,2906.3
1853,362,2025-02-23,pending,298 Elizabeth Brooks Apt. 917,South Leonard,CT,86192,2863.24
1854,362,2025-07-22,shipped,420 Garrett Ville,Blackville,IA,14485,423.57
1855,362,2025-03-06,delivered,2530 Bruce Dam Suite 130,North Danielland,LA,56113,2288.71
1856,363,2025-03-10,delivered,14377 Tamara Landing Suite 922,Churchtown,TN,17132,4470.46
1857,363,2025-04-27,shipped,497 Dean Run,Salazarhaven,NV,91705,179.4
1858,363,2025-01-23,shipped,9641 Jason Bridge Suite 649,Hayesmouth,VT,53307,680.22
1859,364,2025-01-25,cancelled,680 Scott Coves,Victorton,TN,47186,687.07
1860,364,2025-07-17,cancelled,01127 Jessica Divide,Lake Mike,OK,95525,1851.38
1861,364,2025-02-07,pending,238 Lindsey Fort,North Richard,CA,57042,2338.17
1862,364,2025-04-19,shipped,4697 Tony Creek Suite 111,Troymouth,DC,31942,1875.2
1863,365,2025-06-27,shipped,71558 Smith Locks,Davidfurt,VI,23798,598.68
1864,365,2025-08-21,processing,8846 Sean Valleys Suite 787,Michellehaven,TN,03523,4114.41
1865,365,2025-03-31,pending,117 Chen Harbors Apt. 027,Kimview,GA,36700,2258.39
1866,365,2025-03-12,pending,9366 Krueger Heights,Amberfurt,WY,96789,2292.94
1867,365,2025-05-10,delivered,88161 Jodi Stravenue,Newmanport,GU,58880,2128.89
1868,365,2025-05-12,shipped,678 Brooks Crossroad Suite 331,West Robertmouth,PR,37843,2521.49
1869,365,2024-12-29,processing,4557 Walsh Burgs,Burketon,NJ,58430,114.19
1870,365,2025-07-20,delivered,5530 Charles Flat,Port Sarahville,FL,62203,2953.89
1871,365,2025-01-18,cancelled,212 Reyes Spurs Apt. 405,Matthewburgh,MD,14211,4722.11
1872,365,2025-05-25,shipped,8565 Sandra Lodge Suite 243,Parkerhaven,WA,18228,2064.15
1873,366,2025-09-12,shipped,22041 Robert Ports,Williamsburgh,MS,45125,3790.53
1874,367,2025-01-12,cancelled,148 Barnes Road,Hayesbury,NV,22814,3166.85
1875,367,2025-04-07,processing,93219 Price Villages,Port Harry,MN,96507,2257.44
1876,367,2024-11-13,processing,506 Lozano Crescent Suite 884,Elizabethberg,IL,52526,73.8
1877,367,2025-02-18,processing,10020 Vasquez Summit Apt. 406,East Sonya,CT,48024,2123.08
1878,367,2024-12-29,delivered,1967 Pamela Lodge Apt. 586,Jimmyview,TX,28261,1180.79
1879,368,2025-02-26,delivered,07043 Kristy Cape,Ellisburgh,FL,74079,651.7
1880,368,2025-05-13,cancelled,958 Jessica Oval Suite 286,North Toddfurt,FM,91065,127.46
1881,369,2025-07-19,delivered,873 David Circles Apt. 052,East Alyssa,MN,22049,352.09
1882,369,2025-01-09,cancelled,7504 Flynn Unions,South Deniseburgh,KS,37025,1759.81
1883,369,2025-06-14,delivered,460 Richard Station Apt. 616,Markport,DC,61722,1042.32
1884,369,2025-06-28,cancelled,99702 Pamela Hills,Jonesfurt,RI,98053,815.44
1885,369,2025-09-03,processing,7610 Tammy Walks,Stanleystad,KS,39003,1788.68
1886,370,2024-12-15,cancelled,3770 Christine Mall,Middletonton,MA,01891,2440.98
1887,370,2025-01-31,pending,2372 Sanders Grove Suite 604,Monicaland,OR,78248,514.76
1888,370,2024-11-25,cancelled,6322 Washington Cliffs Apt. 178,Danielstad,PA,93748,1995.39
1889,371,2025-01-18,cancelled,91694 Kathryn Curve Apt. 538,Chadmouth,MA,63206,3241.21
1890,371,2025-11-08,shipped,76572 Elizabeth Wall Suite 883,Reynoldsfort,OR,73852,3166.86
1891,371,2025-02-04,pending,408 Jessica Unions,South William,MO,83798,4463.04
1892,371,2024-12-26,cancelled,926 Boyd Light Apt. 807,Robertbury,AR,03809,2054.35
1893,371,2024-12-02,pending,75093 Hopkins Brook,Thomastown,RI,20868,4351.23
1894,371,2025-06-18,pending,37142 Jason Mountains,Shannonburgh,NM,75046,6414.22
1895,371,2025-02-09,cancelled,268 Sawyer Islands,Ericchester,WA,17011,2279.68
1896,372,2025-07-08,processing,369 Donald Inlet,Lake Thomashaven,CO,81380,2490.5
1897,372,2025-09-30,cancelled,816 Elizabeth Burg Apt. 988,West Andrewborough,IN,52148,431.78
1898,372,2025-08-20,cancelled,2445 Jacob Lake,Derekfort,IN,18045,4354.84
1899,372,2025-08-07,processing,22155 Dustin Causeway Apt. 699,Port Morgan,OK,58512,3144.98
1900,372,2025-02-19,processing,16516 Amy Extensions Suite 951,East Bianca,NE,95076,914.51
1901,372,2024-11-14,shipped,5296 Manning Neck Apt. 181,East Dominique,NH,20822,2969.91
1902,372,2025-01-27,cancelled,184 Rivera Lakes,Port Robertborough,NE,76561,416.41
